index,ID,Tweet,Timestamp,Likes,Retweets,Length
549,1500287273677557761,"@expo2020dubai والله مساكين  يا عيال زايدمحتارين كيف تسوقون للاكسبوا وتستقطبوا زوار بعد الفشل الذريع والحضور التافه مع كل التسهيلات للموظفي وعوائلهم,تذاكر بالمجان وحافلات ذهاب واياب
الاكسبوا عندكم صار مهرجانات ولو تشاركوا هيئة الترفيه في السعودية يكون مربح ترى

على ذكر المثل المصري دقي يا مزيكة",2022-03-06 01:48:54+00:00,0,0,295
550,1500280066445660163,@expo2020dubai فريق برنامج   استعراض مفعول الدروس الخصوصيه القادم من المستقبل  ايضاً لعالم الروديترات  ??,2022-03-06 01:20:16+00:00,0,0,105
551,1500256021339639810,@expo2020dubai فريق برنامج   استعراض مفعول الدروس الخصوصيه,2022-03-05 23:44:43+00:00,0,0,58
552,1500249059944284160,@bnjamal_ @Dr_MariamMatar @expo2020dubai شو سوت,2022-03-05 23:17:03+00:00,0,0,47
553,1500220129812037636,"@expo2020dubai يقول الشاعر ""من امده ام""",2022-03-05 21:22:06+00:00,0,0,39
554,1500211516309708811,"@Dr_MariamMatar @expo2020dubai من أروع نماذج المرأة بشكل عام، والإماراتية بشكل خاص، فهي مثال رائع للزوجة، والأم، والمرأة القيادية التي شرفت بلادها واستحقت التكريم عن جدارة واستحقاق..

وهناك الكثير من بنات الإمارات لهم كل الشكر والثناء والتقدير..",2022-03-05 20:47:52+00:00,1,0,245
555,1500211019674787844,@Dr_MariamMatar @expo2020dubai عقبالج دكتوره مريم. انتي تستاهلين كل خير ومجهوداتج الكل يعلم بها. ربي يوفقج يارب.,2022-03-05 20:45:54+00:00,0,0,112
556,1500206709712769032,@Forsan_UAE @HHShkMohd @expo2020dubai @modgovae اللهم احفظهم,2022-03-05 20:28:46+00:00,0,0,60
557,1500205181606445056,"#إكسبو2020دبي: حضرت الوفود الحفل الرسمي في ساحة الوصل الذي اختتم بعروضاً موسيقية واستعراضية جسّدت ثقافة #الدومينيكان الغنية

@expo2020dubai
 #Expo2020 
#Expo2020Dubai 
#الإمارات 
#دبي
#إكسبو2020 
#صحيفة_الخليج 
#الخليج_خمسون_عاماً",2022-03-05 20:22:42+00:00,1,0,230
558,1500203813709529097,"مناسبة عظيمة لإظهار القدرات المتطورة لقواتنا المسلحة، وما يتمتع به أفرادها من شجاعة وإقدام وتفانٍ ومهارات وخبرات.. انطلاق العرض العسكري ""#حصن_الاتحاد8"" اليوم في المنطقة الجنوبية لـ «#إكسبو_2020_دبي» @modgovae @expo2020dubai @Forsan_UAE",2022-03-05 20:17:16+00:00,0,0,235
559,1500199468766928896,"#إكسبو2020 دبي.. رحلة إلى الدومينيكان ""محور الأمريكتين الطبيعي""

رابط التقرير | https://t.co/2LfcoENv5N

#عينك_على_إكسبو
#Expo2020 @expo2020dubai https://t.co/H9wooWFZOH",2022-03-05 20:00:00+00:00,1,3,169
560,1500197732018962442,@Dr_MariamMatar @expo2020dubai والله انها كفو وتستاهل,2022-03-05 19:53:06+00:00,0,0,53
561,1500196360133308418,@alshamsi2000 @francedubai2020 @expo2020dubai منور بروفيسور ❤️,2022-03-05 19:47:39+00:00,0,0,62
562,1500189859197198347,"اليوم الثقافي للدومنيكان وعرض مبهر لـ""حصن الاتحاد"".. إليكم أبرز أحداث وفعاليات اليوم من #إكسبو2020 دبي نقدمها لكم في نشرة #العين_الإخبارية

#عينك_على_إكسبو
#Expo2020 @expo2020dubai https://t.co/jDBRPOlGTk",2022-03-05 19:21:49+00:00,6,4,204
563,1500189658151587841,@DXBMediaOffice @HHShkMohd @expo2020dubai ياليتكم تمددون اكسبو ☺️,2022-03-05 19:21:01+00:00,1,0,65
564,1500184747334582274,@Dr_MariamMatar @expo2020dubai الف مبروك وبالتوفيق والتألق,2022-03-05 19:01:30+00:00,1,0,58
565,1500184369071284225,@Dr_MariamMatar @expo2020dubai مبروك وتستاهل التقليد والتكريم الوزيره المناسبه في المكان المناسب,2022-03-05 19:00:00+00:00,0,0,96
566,1500183779658326020,"مملكة #تونغا تعرّف زوار إكسبو بقيمها واهتماماتها بتغير المناخ والتهديدات البيئية.
 https://t.co/N6da7vASJg 
@expo2020dubai",2022-03-05 18:57:39+00:00,1,0,122
567,1500183334680506377,"#باراغواي تبحث عبر مشاركتها في “#إكسبو” عن فرص وشراكات جديدة.
 https://t.co/Vx25ko7dws 
@expo2020dubai",2022-03-05 18:55:53+00:00,1,0,102
568,1500182982275043329,"مناسبة عظيمة لإظهار القدرات المتطورة لقواتنا المسلحة، وما يتمتع به أفرادها من شجاعة وإقدام وتفانٍ ومهارات وخبرات.. انطلاق العرض العسكري ""#حصن_الاتحاد8"" اليوم في المنطقة الجنوبية لـ «#إكسبو_2020_دبي» @modgovae @expo2020dubai @Forsan_UAE",2022-03-05 18:54:29+00:00,0,0,235
569,1500182749273022468,@Seera @Fahad_AlObailan @expo2020dubai @SaudiTourism بتشوف سهمكم يتفاعل اولا مع قرارات الاجراءات الاحترازية.,2022-03-05 18:53:34+00:00,0,0,108
570,1500182739487797252,"#إكسبو2020 #دبي يتخطى حاجز 16 مليون زيارة.
 https://t.co/OGG4aPaI3Z 
@expo2020dubai",2022-03-05 18:53:31+00:00,1,0,83
571,1500179340440580101,"@Forsan_UAE @HHShkMohd @HamdanMohammed @modgovae @expo2020dubai السلام عليكم ورحمة الله اناشدكم انو توصلون صوتي ومعاناتي للمكتب الإعلامي لسمو الشيخ فارس العرب محمد بن راشد قسم بالله وضعي  تعبان وعندي اطفال واريد مساعدته الله يحفظكم ويحفظ أمتكم 
من سكنه بغداد ماعندي لا بيت وساكن ايجار وتعبت واريد عطف الله 
ومُساعدتكم  رقم موبايل 07719421688",2022-03-05 18:40:01+00:00,0,0,341
572,1500178698691039237,@Dr_MariamMatar @expo2020dubai تستحق وتستاهل التكريم 🌹👍,2022-03-05 18:37:28+00:00,1,0,55
573,1500178695889297408,@Dr_MariamMatar @expo2020dubai الوسام 🎖سعيد لان توشح بها 🙏🏻🙏🏻🙏🏻🙏🏻,2022-03-05 18:37:27+00:00,1,0,65
574,1500178269810962433,"@Dr_MariamMatar @expo2020dubai تسحق معاليها وسام 🎖 الشعب .

شكرا من القلب لكل ما تقوم به هذه السيدة العظيمة 🙏🏻🙏🏻🙏🏻🙏🏻",2022-03-05 18:35:46+00:00,1,0,116
575,1500178072439603209,"⚡️#محمد_بن_راشد يشهد ""#حصن_الاتحاد8"" .. ويؤكد ""بطولات وتضحيات القوات المسلحة هي منارات تضيء لنا الطريق نحو المستقبل""

@HHShkMohd
@HamdanMohammed
@modgovae
@expo2020dubai
@DubaiPoliceHQ

https://t.co/mAElme68Y0",2022-03-05 18:34:59+00:00,13,25,209
576,1500177963287027718,"""دعوة للتحرك نحو اقتصاد أخضر لتعزيز مستقبل الأجيال القادمة"".. جناح دولة #إريتريا في #إكسبو2020 #دبي يستعرض إرث الدولة الأفريقية الثقافي ومستقبلها النابض بالحياة   

#عينك_على_إكسبو
@expo2020dubai #Expo2020 https://t.co/JPUk15cWUw",2022-03-05 18:34:33+00:00,1,1,229
577,1500177377195970568,"#محمد_بن_راشد يشهد العرض العسكري ""#حصن_الاتحاد8"" الذي أقيم تحت رعاية سموه، بحضور #حمدان_بن_محمد ونفذته القوات المسلحة في المنطقة الجنوبية لـ #إكسبو_2020_دبي
@HHShkMohd @HamdanMohammed @modgovae @expo2020dubai https://t.co/7PRdUoEkfd",2022-03-05 18:32:13+00:00,31,36,232
578,1500175866886000640,"@maximus__1 @expo2020dubai أرسل حلم أو Dream 💔
#الواقع_المؤلم",2022-03-05 18:26:13+00:00,0,0,61
579,1500175412151869445,@expo2020dubai شكراً لكم في طلب ثاني ممكن تمددون اكسبو شهر بعد 🥲,2022-03-05 18:24:24+00:00,0,0,64
580,1500169371289026562,"🔴مسقط - #وجهات|

الصفحة الأولى من جريدة #وجهات ليوم الأحد 6 مارس 2022. 

لمزيد من الاخبار عبر/ https://t.co/o8MledKNVL

@OmanMHT @salmahruqi
@ExperienceOM_AR @expo2020dubai @ExperienceOman @Harrasi999 
@OmranGroupOm @MSBusaidi 
#معرض_مسقط_الدولي_للكتاب2022 https://t.co/HoGbFXgpxy",2022-03-05 18:00:24+00:00,2,0,280
581,1500168377201049602,@Dr_MariamMatar @expo2020dubai دكتوره الله يوفقج الله يحفظك اريد اتكلم معاك خاص لله سويها لخاطر رسول الله,2022-03-05 17:56:27+00:00,0,0,105
582,1500164539555319810,"#إكسبو منصة لحماية المناخ في أجنحة دول المحيطات

https://t.co/tepEo39loa

@expo2020dubai
#expo2020dubai 🇦🇪
#Expo2020 🇦🇪
#إكسبو2020 #دبي 🇦🇪
#إكسبو_2020_دبي 
#البيان_القارئ_دائما",2022-03-05 17:41:12+00:00,1,0,176
583,1500162810273308676,"فنانون ثقافيون خلال احتفال العيد الوطني لجمهورية #الدومينيكان في الوصل، #إكسبو2020 دبي يبهرون زوار الحدث العالمي

#عينك_على_إكسبو
#Expo2020 @expo2020dubai https://t.co/E2PCRqGTSQ",2022-03-05 17:34:20+00:00,2,1,178
584,1500161502112002048,"مناسبة عظيمة لإظهار القدرات المتطورة لقواتنا المسلحة، وما يتمتع به أفرادها من شجاعة وإقدام وتفانٍ ومهارات وخبرات.. انطلاق العرض العسكري ""#حصن_الاتحاد8"" اليوم في المنطقة الجنوبية لـ «#إكسبو_2020_دبي» @modgovae @expo2020dubai @Forsan_UAE",2022-03-05 17:29:08+00:00,3,0,235
585,1500159077015511040,"@francedubai2020 @ludovic_pouille @JPGaultier @Thom_astro @SofitelDXBDownT @SanofiFR @ENGIEgroup @LOrealGroupe @BureauVeritasFr @metiersdart @OIFrancophonie @expo2020dubai السلام عليكم ورحمة الله وبركاته 

           يوجد لدينا
(1)عاملات منزليه للتنازل :مغربيه +اندنوسيا +فلبينية+اثيوبيا
+955594511463 واتساب فقط",2022-03-05 17:19:30+00:00,0,0,312
586,1500157902971150339,"#محمد_بن_راشد يشهد ""#حصن_الاتحاد 8"" .. ويشيد بجاهزية #القوات_المسلحة وكفاءتها العالية في أداء مهامها الدفاعية.

#رؤية_الإمارات #عين_في_كل_مكان #الإمارات #القوات_المسلحة_الإماراتية #دفاع

@expo2020dubai @HHShkMohd @HamdanMohammed https://t.co/yB6KengvJj",2022-03-05 17:14:50+00:00,1,2,252
587,1500156440916414471,"هي جنة الارض رب العرش سواها 🇦🇪❤️

شكراً @expo2020dubai 
ليلة إماراتية تم فيها تكريم الفن الإماراتي
وفنان الامارات الأول @mehadhamad 
ليلة لا توصف ، الله يحفظك يا دبي 💙 https://t.co/vFDI9lUIfd",2022-03-05 17:09:01+00:00,2,1,191
588,1500153962678616065,"@expo2020dubai كما شملت جولة سموّه زيارة جناحيّ كل من جمهورية #السودان الشقيقة ودولة #المكسيك

https://t.co/AZMPibVOAp

@expo2020dubai
 #Expo2020 
#Expo2020Dubai 
#الإمارات 
#دبي
#إكسبو2020 
#صحيفة_الخليج 
#الخليج_خمسون_عاماً https://t.co/hcQa4yOrH3",2022-03-05 16:59:10+00:00,3,0,249
589,1500152339382284291,"@expo2020dubai كما التقى سموّه خلال زيارته لجناح #كرواتيا في #إكسبو2020دبي، رئيس وزراء #كرواتيا الذي يزور الدولة لحضور احتفالات بلاده بيومها الوطني في المعرض العالمي

@expo2020dubai
 #Expo2020 
#Expo2020Dubai 
#الإمارات 
#دبي
#إكسبو2020 
#صحيفة_الخليج 
#الخليج_خمسون_عاماً https://t.co/lJZeywRYFY",2022-03-05 16:52:43+00:00,4,2,296
590,1500152070564827142,"#محمد_بن_راشد يلتقي في إكسبو دبي نائب رئيس #الدومينيكان ورئيس وزراء #كرواتيا

https://t.co/Rvfg0qfELG

@expo2020dubai
#expo2020dubai 🇦🇪
#Expo2020 🇦🇪
#إكسبو2020 #دبي🇦🇪
#إكسبو_2020_دبي 
#البيان_القارئ_دائما",2022-03-05 16:51:39+00:00,1,0,204
591,1500152001971519491,"#محمد_بن_راشد يلتقي نائب رئيس جمهورية #الدومينيكان التي تزور #الإمارات حالياً للمشاركة في احتفالات بلادها بيومها الوطني في إكسبو 2020 #دبي حيث زار سموّه جناح بلادها المقام ضمن المعرض العالمي
@expo2020dubai
 #Expo2020 
#Expo2020Dubai 
#إكسبو2020 
#صحيفة_الخليج 
#الخليج_خمسون_عاماً https://t.co/XZD7QCS6sJ",2022-03-05 16:51:23+00:00,22,1,304
592,1500151536646819842,@NadiaDrissi2 @expo2020dubai مساء الورد وعطر الورد,2022-03-05 16:49:32+00:00,1,0,50
593,1500150394885849088,"وضعت على أحدث المجسمات الفنية.. #إكسبو2020 دبي يخلد كتابات #جبران_خليل_جبران

#عينك_على_إكسبو
#Expo2020 @expo2020dubai https://t.co/x8yVgmBZgY",2022-03-05 16:45:00+00:00,4,5,142
594,1500145054459088903,@alshamsi2000 @francedubai2020 @expo2020dubai بالتوفيق دكتور.,2022-03-05 16:23:46+00:00,0,0,61
595,1500144505483239424,"#منى_المري: #الإمارات تؤمن بقوة الاقتصادات المتوازنة بين الجنسين

https://t.co/tsqwGeROgK

@expo2020dubai
 #expo2020dubai 🇦🇪
#Expo2020 🇦🇪
#إكسبو2020 #دبي 🇦🇪
#إكسبو_2020_دبي 
#البيان_القارئ_دائما",2022-03-05 16:21:36+00:00,2,0,194
596,1500140193072001035,"#إكسبو2020 دبي.. الألعاب النارية تخطف الأنظار في أول عرض أسبوعي

رابط التقرير | https://t.co/o7Kek146vi

#عينك_على_إكسبو
#Expo2020 @expo2020dubai https://t.co/muhzt5hSSz",2022-03-05 16:04:27+00:00,2,2,169
597,1500139663029379081,"@Dr_MariamMatar @expo2020dubai السلام عليكم
انا المهندس إبراهيم الأحمد خبره 7 سنوات في 
1_ اعداد مخطط البحث - البروبوزال- لرسائل الدكتوراه والماجستير في جميع التخصصات.
2_ التحليل إحصائي SPSS.
3_ إعداد العروض التقديمية.
بشكل احترافي و بوقت قياسي من يريد مساعدة تواصل معنا على الخاص.",2022-03-05 16:02:21+00:00,0,0,281
598,1500134155404853249,"مناسبة عظيمة لإظهار القدرات المتطورة لقواتنا المسلحة، وما يتمتع به أفرادها من شجاعة وإقدام وتفانٍ ومهارات وخبرات.. انطلاق العرض العسكري ""#حصن_الاتحاد8"" اليوم في المنطقة الجنوبية لـ «#إكسبو_2020_دبي» @modgovae @expo2020dubai @Forsan_UAE",2022-03-05 15:40:28+00:00,0,0,235
599,1500131601027833860,"#كندا تكرّم المرأة في «إكسبو» بفعالية «نساء يُلهمن النساء» 

 https://t.co/rGzSFukYDr 

@expo2020dubai
 #Expo2020 
#Expo2020Dubai 
#الإمارات 
#إكسبو2020 #دبي 
#الخليج_الاقتصادي
#الخليج_خمسون_عاماً",2022-03-05 15:30:19+00:00,0,0,196
600,1500126910822567938,"مناسبة عظيمة لإظهار القدرات المتطورة لقواتنا المسلحة، وما يتمتع به أفرادها من شجاعة وإقدام وتفانٍ ومهارات وخبرات.. انطلاق العرض العسكري ""#حصن_الاتحاد8"" اليوم في المنطقة الجنوبية لـ «#إكسبو_2020_دبي» @modgovae @expo2020dubai @Forsan_UAE",2022-03-05 15:11:41+00:00,1,0,235
601,1500126471435821061,@expo2020dubai كيف ادخل حفلة حسين الجسمي هل لازم تذكره ؟,2022-03-05 15:09:56+00:00,0,0,56
602,1500126239004459014,"شاهد.. جانب من العرض العسكري #حصن_الاتحاد 8 الذي نفّذته القوات المسلحة في المنطقة الجنوبية لـ #إكسبو2020دبي 

@expo2020dubai
 #Expo2020 
#Expo2020Dubai 
#الإمارات 
#إكسبو2020 #دبي 
#صحيفة_الخليج
#الخليج_خمسون_عاماً https://t.co/UUuJ78BiqQ",2022-03-05 15:09:01+00:00,9,1,238
603,1500123458835042313,"@expo2020dubai 
الي تضيع أهلها شنو تسوي؟ 😅",2022-03-05 14:57:58+00:00,0,0,42
604,1500123300747530241,"مناسبة عظيمة لإظهار القدرات المتطورة لقواتنا المسلحة، وما يتمتع به أفرادها من شجاعة وإقدام وتفانٍ ومهارات وخبرات.. انطلاق العرض العسكري ""#حصن_الاتحاد8"" اليوم في المنطقة الجنوبية لـ «#إكسبو_2020_دبي» @modgovae @expo2020dubai @Forsan_UAE",2022-03-05 14:57:20+00:00,0,0,235
605,1500123109881532433,"ورشة صناعة الروبوت للأطفال في #إكسبو2020 دبي.. تعرفوا على تفاصيلها

#عينك_على_إكسبو
#Expo2020 @expo2020dubai https://t.co/0yzZLbNOtp",2022-03-05 14:56:34+00:00,2,4,132
606,1500121347904659457,"مناسبة عظيمة لإظهار القدرات المتطورة لقواتنا المسلحة، وما يتمتع به أفرادها من شجاعة وإقدام وتفانٍ ومهارات وخبرات.. انطلاق العرض العسكري ""#حصن_الاتحاد8"" اليوم في المنطقة الجنوبية لـ «#إكسبو_2020_دبي» @modgovae @expo2020dubai @Forsan_UAE",2022-03-05 14:49:34+00:00,2,1,235
607,1500120246715392004,@maximus__1 @expo2020dubai تدخل من بوابة التنقل,2022-03-05 14:45:12+00:00,0,0,47
608,1500119558379683840,@Dr_MariamMatar @expo2020dubai من نجاح لنجاح ربنا يحفظكم,2022-03-05 14:42:28+00:00,0,0,56
609,1500119222080393219,@jaberm_ar @expo2020dubai تستحق وقفة الـ cue ٣٠ دقيقة مش متحسفه,2022-03-05 14:41:08+00:00,0,0,63
610,1500118865799684096,"#محمد_بن_راشد يزور إكسبو 2020 #دبي، ويتفقّد جناحيّ #كرواتيا و #الدومينيكان ضمن هذا الحدث العالمي
@expo2020dubai
 #Expo2020 
#Expo2020Dubai 
#الإمارات 
#إكسبو2020 #دبي 
#صحيفة_الخليج
#الخليج_خمسون_عاماً https://t.co/EkGooROo7D",2022-03-05 14:39:43+00:00,5,1,225
611,1500118355591766024,@lionheart_W @expo2020dubai للأسف للحين ما جربتها. في الأيام القادمة إن شاء الله.,2022-03-05 14:37:41+00:00,1,0,81
612,1500117691415154693,@EVISIONMN @expo2020dubai واااااو خبر وايد مهم,2022-03-05 14:35:03+00:00,0,0,46
613,1500117261885100033,ممكن تفيدونا عن حصن الاتحاد ووين نقدر نشوفه في اكسبو @expo2020dubai,2022-03-05 14:33:20+00:00,0,0,67
614,1500116856908222465,@Dr_MariamMatar @expo2020dubai عقبالج دكتوره,2022-03-05 14:31:44+00:00,0,0,44
615,1500116410168754181,@Dr_MariamMatar @expo2020dubai تستاهل الله يحفظها ماقصرت,2022-03-05 14:29:57+00:00,0,0,56
616,1500115783732584451,"مناسبة عظيمة لإظهار القدرات المتطورة لقواتنا المسلحة، وما يتمتع به أفرادها من شجاعة وإقدام وتفانٍ ومهارات وخبرات.. انطلاق العرض العسكري ""#حصن_الاتحاد8"" اليوم في المنطقة الجنوبية لـ «#إكسبو_2020_دبي» @modgovae @expo2020dubai @Forsan_UAE",2022-03-05 14:27:28+00:00,0,0,235
617,1500114907467034624,"جانب من العرض العسكري لِـ حصن الاتحاد اليوم جنوب #اكسبو_٢٠٢٠ 🇦🇪♥️

@unionfortress 
#Expo2020Dubai 
@expo2020dubai https://t.co/5eDEnYS8wH",2022-03-05 14:23:59+00:00,2,0,137
618,1500114399893377028,@Dr_MariamMatar @expo2020dubai الف مبروك,2022-03-05 14:21:58+00:00,0,0,40
619,1500113914666778625,"بشهادة #سويسرية.. #ديوا الأكفأ عالمياً في إدارة المياه
 
https://t.co/BNdyGzi6RO
 
@expo2020dubai
 #expo2020dubai 🇦🇪
#Expo2020 🇦🇪
#إكسبو2020 #دبي
#إكسبو_2020_دبي 
#البيان_القارئ_دائما",2022-03-05 14:20:02+00:00,1,1,183
620,1500113677432901635,"مناسبة عظيمة لإظهار القدرات المتطورة لقواتنا المسلحة، وما يتمتع به أفرادها من شجاعة وإقدام وتفانٍ ومهارات وخبرات.. انطلاق العرض العسكري ""#حصن_الاتحاد8"" اليوم في المنطقة الجنوبية لـ «#إكسبو_2020_دبي» @modgovae @expo2020dubai @Forsan_UAE",2022-03-05 14:19:06+00:00,0,0,235
621,1500112447549902848,"@dradils @expo2020dubai للأسف ملتزمين بالموعد 
الأهم إنه المباني تتم",2022-03-05 14:14:12+00:00,0,0,68
622,1500112151477772288,"#البيان تتعرف على تراث سويسرا في استدامة المياه

https://t.co/mB8TJtBuR8

@expo2020dubai
 #expo2020dubai 🇦🇪 
#Expo2020 🇦🇪
#إكسبو2020 #دبي
#إكسبو_2020_دبي 
#البيان_القارئ_دائما",2022-03-05 14:13:02+00:00,0,0,175
623,1500112111246409729,"#محمد_بن_راشد يشهد العرض العسكري ""حصن الاتحاد 8"" الذي نفّذته القوات المسلحة في المنطقة الجنوبية لإكسبو 2020 دبي

@expo2020dubai
 #Expo2020 
#Expo2020Dubai 
#الإمارات 
#إكسبو2020 #دبي 
#صحيفة_الخليج
#الخليج_خمسون_عاماً https://t.co/fczTzPdQy2",2022-03-05 14:12:52+00:00,13,6,241
624,1500111134157910029,تشرفنا بمشاركة سعادة الأخ الدكتور أحمد العسكر @Alaskar98 إستشاري سرطان الدم وزراعة النخاع والمدير التنفيذي لمركز الملك عبدالله العالمي للأبحاث 🇸🇦في حلقة نقاش عن الأبحاث العلمية والسرطان ، نتطلع لتعاون مستمر بين الباحثين من دول الخليج @expo2020dubai  #جمعية_الإمارات_للأورام https://t.co/f02tuuYAFq,2022-03-05 14:08:59+00:00,34,2,297
625,1500110743949164551,"@expo2020dubai 📚 معلومات مفيدة. الرجاء المتابعه‼️🔥👍
Dubai دبي → https://t.co/kDN0Gl4cS6
Elon Musk إيلون ماسك → https://t.co/TV3vZfWL6O
Bitcoin البيتكوين → https://t.co/P5OzRwZFG4
هل تحس دائما بتعب شديد؟ → https://t.co/xwztLlm1Cx
Mohamed bin Salman محمد بن سلمان → https://t.co/d8KE5wPKWI",2022-03-05 14:07:26+00:00,0,0,287
626,1500108109909577728,"مناسبة عظيمة لإظهار القدرات المتطورة لقواتنا المسلحة، وما يتمتع به أفرادها من شجاعة وإقدام وتفانٍ ومهارات وخبرات.. انطلاق العرض العسكري ""#حصن_الاتحاد8"" اليوم في المنطقة الجنوبية لـ «#إكسبو_2020_دبي» @modgovae @expo2020dubai @Forsan_UAE",2022-03-05 13:56:58+00:00,1,0,235
627,1500107853092339715,"مناسبة عظيمة لإظهار القدرات المتطورة لقواتنا المسلحة، وما يتمتع به أفرادها من شجاعة وإقدام وتفانٍ ومهارات وخبرات.. انطلاق العرض العسكري ""#حصن_الاتحاد8"" اليوم في المنطقة الجنوبية لـ «#إكسبو_2020_دبي» @modgovae @expo2020dubai @Forsan_UAE",2022-03-05 13:55:57+00:00,0,0,235
628,1500104420163559426,@nothissa @expo2020dubai ماعرفه ولا ابا اعرف,2022-03-05 13:42:19+00:00,0,0,44
629,1500100606245097478,@expo2020dubai ممكن التواصل على الخاص,2022-03-05 13:27:09+00:00,0,0,37
630,1500097984444436481,"مناسبة عظيمة لإظهار القدرات المتطورة لقواتنا المسلحة، وما يتمتع به أفرادها من شجاعة وإقدام وتفانٍ ومهارات وخبرات.. انطلاق العرض العسكري ""#حصن_الاتحاد8"" اليوم في المنطقة الجنوبية لـ «#إكسبو_2020_دبي» @modgovae @expo2020dubai @Forsan_UAE",2022-03-05 13:16:44+00:00,0,0,235
631,1500096705173282817,@dubai__gentle @expo2020dubai https://t.co/2j58mSNUTz المعروف لا يُعرّف,2022-03-05 13:11:39+00:00,0,0,71
632,1500096438860140557,@nothissa @expo2020dubai ما اعرفه,2022-03-05 13:10:36+00:00,0,0,33
633,1500095518965387269,@dubai__gentle @expo2020dubai فنان الامارات الاول مايد عبدالله,2022-03-05 13:06:56+00:00,0,0,62
634,1500093783572054016,"إكسبو 2020 دبي.. ميحد حمد يُحيي أمسية العمر

للتفاصيل | https://t.co/t8qP8Pyj69 

#عينك_على_إكسبو
#Expo2020 @expo2020dubai https://t.co/b55KbLKilK",2022-03-05 13:00:03+00:00,2,2,146
635,1500093592722976768,"مناسبة عظيمة لإظهار القدرات المتطورة لقواتنا المسلحة، وما يتمتع به أفرادها من شجاعة وإقدام وتفانٍ ومهارات وخبرات.. انطلاق العرض العسكري ""#حصن_الاتحاد8"" اليوم في المنطقة الجنوبية لـ «#إكسبو_2020_دبي» @modgovae @expo2020dubai @Forsan_UAE",2022-03-05 12:59:17+00:00,0,0,235
636,1500092283282235394,"مناسبة عظيمة لإظهار القدرات المتطورة لقواتنا المسلحة، وما يتمتع به أفرادها من شجاعة وإقدام وتفانٍ ومهارات وخبرات.. انطلاق العرض العسكري ""#حصن_الاتحاد8"" اليوم في المنطقة الجنوبية لـ «#إكسبو_2020_دبي» @modgovae @expo2020dubai @Forsan_UAE",2022-03-05 12:54:05+00:00,0,0,235
637,1500091545088933894,@nothissa @expo2020dubai دكان قراشي مب اكسبو 😂,2022-03-05 12:51:09+00:00,0,0,46
638,1500091193299984389,@jaberm_ar @expo2020dubai الثريا😍🥲 https://t.co/Ec8HobPHzn,2022-03-05 12:49:45+00:00,1,1,58
639,1500090696560173059,@Dr_MariamMatar @expo2020dubai ألف مبروك,2022-03-05 12:47:47+00:00,1,0,40
640,1500089984296095749,نبا مايد عبدالله @expo2020dubai,2022-03-05 12:44:57+00:00,0,0,31
641,1500089092738015234,"@AbdllahAlneaimi تهجولوا الجماهير 👏👏👏

يا ريت يغني ميحد في حفل ختام اكسبو 
@expo2020dubai",2022-03-05 12:41:24+00:00,4,0,89
642,1500087737315168261,"مناسبة عظيمة لإظهار القدرات المتطورة لقواتنا المسلحة، وما يتمتع به أفرادها من شجاعة وإقدام وتفانٍ ومهارات وخبرات.. انطلاق العرض العسكري ""#حصن_الاتحاد8"" اليوم في المنطقة الجنوبية لـ «#إكسبو_2020_دبي» @modgovae @expo2020dubai @Forsan_UAE",2022-03-05 12:36:01+00:00,0,0,235
643,1500086207832854540,"مناسبة عظيمة لإظهار القدرات المتطورة لقواتنا المسلحة، وما يتمتع به أفرادها من شجاعة وإقدام وتفانٍ ومهارات وخبرات.. انطلاق العرض العسكري ""#حصن_الاتحاد8"" اليوم في المنطقة الجنوبية لـ «#إكسبو_2020_دبي» @modgovae @expo2020dubai @Forsan_UAE",2022-03-05 12:29:56+00:00,0,0,235
644,1500084498779807749,"عيشوا تجربة @expo2020dubai في الليل من خلال كاميرا EOS R من كانون.
معلومة عن التصوير الليلي: استخدم حامل ثلاثي القوائم واضبط سرعة غالق الكاميرا على معدلٍ بطيء.
هل لديك معلومة أخرى؟
📸: @my_yaz_shots
#كانون_الشرق_الأوسط #كانون_شمال_أفريقيا #إكسبو2020 #دبي🇦🇪",2022-03-05 12:23:09+00:00,39,1,255
645,1500081394017468417,"#الدومينيكان.. أرض الفرح والموسيقى و #الحب

https://t.co/r5FV760DgY

@expo2020dubai
#expo2020🇦🇪
#expo2020dubai🇦🇪
#إكسبو2020دبي 
#البيان_القارئ_دائما",2022-03-05 12:10:49+00:00,2,0,148
646,1500081251071442945,"مناسبة عظيمة لإظهار القدرات المتطورة لقواتنا المسلحة، وما يتمتع به أفرادها من شجاعة وإقدام وتفانٍ ومهارات وخبرات.. انطلاق العرض العسكري ""#حصن_الاتحاد8"" اليوم في المنطقة الجنوبية لـ «#إكسبو_2020_دبي» @modgovae @expo2020dubai @Forsan_UAE",2022-03-05 12:10:15+00:00,4,5,235
647,1500078783864344578,"#زيمبابوي: سياحتنا مفتوحة للاستثمار

https://t.co/c6V15cfw12

@expo2020dubai
#expo2020🇦🇪
#expo2020dubai🇦🇪
#إكسبو2020دبي 
#البيان_القارئ_دائما",2022-03-05 12:00:26+00:00,0,0,141
